year_film,year_ceremony,ceremony,category,name,film,win
2005,2006,63,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joaquin Phoenix,Walk The Line,True
2005,2006,63,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jeff Daniels,The Squid and the Whale,False
2005,2006,63,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Johnny Depp,Charlie and the Chocolate Factory,False
2005,2006,63,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Nathan Lane,The Producers,False
2005,2006,63,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Cillian Murphy,Breakfast On Pluto,False
2005,2006,63,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Pierce Brosnan,The Matador,False
2005,2006,63,Best Performance by an Actress in a Supporting Role in any Motion Picture,Rachel Weisz,The Constant Gardener,True
2005,2006,63,Best Performance by an Actress in a Supporting Role in any Motion Picture,Scarlett Johansson,Match Point,False
2005,2006,63,Best Performance by an Actress in a Supporting Role in any Motion Picture,Shirley MacLaine,In Her Shoes,False
2005,2006,63,Best Performance by an Actress in a Supporting Role in any Motion Picture,Frances McDormand,North Country,False
2005,2006,63,Best Performance by an Actress in a Supporting Role in any Motion Picture,Michelle Williams,Brokeback Mountain,False
2005,2006,63,Best Performance by an Actor in a Supporting Role in any Motion Picture,George Clooney,Syriana,True
2005,2006,63,Best Performance by an Actor in a Supporting Role in any Motion Picture,Matt Dillon,Crash,False
2005,2006,63,Best Performance by an Actor in a Supporting Role in any Motion Picture,Will Ferrell,The Producers,False
2005,2006,63,Best Performance by an Actor in a Supporting Role in any Motion Picture,Paul Giamatti,Cinderella Man,False
2005,2006,63,Best Performance by an Actor in a Supporting Role in any Motion Picture,Bob Hoskins,Mrs. Henderson Presents,False
2005,2006,63,Best Director - Motion Picture,Ang Lee,Brokeback Mountain,True
2005,2006,63,Best Director - Motion Picture,Woody Allen,Match Point,False
2005,2006,63,Best Director - Motion Picture,George Clooney,and Good Luck Good Night,False
2005,2006,63,Best Director - Motion Picture,Fernando Meirelles,The Constant Gardener,False
2005,2006,63,Best Director - Motion Picture,Steven Spielberg,Munich,False
2005,2006,63,Best Director - Motion Picture,Peter Jackson,King Kong (2005),False
2005,2006,63,Best Screenplay - Motion Picture,Diana Ossana Larry McMurtry,Brokeback Mountain,True
2005,2006,63,Best Screenplay - Motion Picture,Woody Allen,Match Point,False
2005,2006,63,Best Screenplay - Motion Picture,George Clooney,and Good Luck Good Night,False
2005,2006,63,Best Screenplay - Motion Picture,Paul Haggis,Crash,False
2005,2006,63,Best Screenplay - Motion Picture,Tony Kushner,Munich,False
2005,2006,63,Best Motion Picture - Foreign Language,Paradise Now,Hany Abu-Assad Palestine,True
2005,2006,63,Best Motion Picture - Foreign Language,Tsotsi,Gavin Hood South Africa,False
2005,2006,63,Best Motion Picture - Foreign Language,Kung Fu Hustle,Stephen Chow China,False
2005,2006,63,Best Motion Picture - Foreign Language,The Promise (Master of the Crimson Armor),Chen Kaige China,False
2005,2006,63,Best Motion Picture - Foreign Language,Joyeux Noël,Christian Carion France,False
2005,2006,63,Best Original Score - Motion Picture,John Williams,Memoirs of a Geisha,True
2005,2006,63,Best Original Score - Motion Picture,Harry Gregson-Williams,The Witch And The Wardrobe The Chronicles Of Narnia: The Lion,False
2005,2006,63,Best Original Score - Motion Picture,James Newton Howard,King Kong (2005),False
2005,2006,63,Best Original Score - Motion Picture,Alexandre Desplat,Syriana,False
2005,2006,63,Best Original Score - Motion Picture,Gustavo Santaolalla,Brokeback Mountain,False
2005,2006,63,Best Original Song - Motion Picture,"""A Love That Will Never Grow Old"", Gustavo Santaolalla, Bernie Taupin",Brokeback Mountain,True
2005,2006,63,Best Original Song - Motion Picture,Dolly Parton Travelin' Thru,Transamerica,False
2005,2006,63,Best Original Song - Motion Picture,"Alanis Morissette ""Wunderkind""",The Witch And The Wardrobe The Chronicles Of Narnia: The Lion,False
2005,2006,63,Best Original Song - Motion Picture,"""Christmas in Love"", Tony Renis, Marva Jan Marrow",Christmas In Love,False
2005,2006,63,Best Original Song - Motion Picture,"Mel Brooks ""There's Nothing Like a Show on Broadway""",The Producers,False
2006,2007,64,Best Motion Picture - Drama,Babel,,True
2006,2007,64,Best Motion Picture - Drama,Bobby,,False
2006,2007,64,Best Motion Picture - Drama,The Departed,,False
2006,2007,64,Best Motion Picture - Drama,Little Children,,False
2006,2007,64,Best Motion Picture - Drama,The Queen,,False
2006,2007,64,Best Motion Picture - Musical or Comedy,Dreamgirls,,True
2006,2007,64,Best Motion Picture - Musical or Comedy,The Devil Wears Prada,,False
2006,2007,64,Best Motion Picture - Musical or Comedy,Little Miss Sunshine,,False
2006,2007,64,Best Motion Picture - Musical or Comedy,Thank You For Smoking,,False
2006,2007,64,Best Motion Picture - Musical or Comedy,Borat: Cultural Learnings Of America For Make Benefit Glorious Nation Of Kazakhstan,,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Helen Mirren,The Queen,True
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Judi Dench,Notes on a Scandal,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Maggie Gyllenhaal,Sherrybaby,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Little Children,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Drama,Penélope Cruz,Volver,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Forest Whitaker,The Last King of Scotland,True
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,Blood Diamond,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,The Departed,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Peter O'Toole,Venus,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Drama,Will Smith,The Pursuit of Happyness,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,The Devil Wears Prada,True
2006,2007,64,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Annette Bening,Running With Scissors,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Toni Collette,Little Miss Sunshine,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Beyoncé,Dreamgirls,False
2006,2007,64,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Renée Zellweger,Miss Potter,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Sacha Baron Cohen,Borat: Cultural Learnings Of America For Make Benefit Glorious Nation Of Kazakhstan,True
2006,2007,64,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Johnny Depp,Pirates of the Caribbean: Dead Man's Chest,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Aaron Eckhart,Thank You For Smoking,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Chiwetel Ejiofor,Kinky Boots,False
2006,2007,64,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Will Ferrell,Stranger Than Fiction,False
2006,2007,64,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jennifer Hudson,Dreamgirls,True
2006,2007,64,Best Performance by an Actress in a Supporting Role in any Motion Picture,Adriana Barraza,Babel,False
2006,2007,64,Best Performance by an Actress in a Supporting Role in any Motion Picture,Cate Blanchett,Notes on a Scandal,False
2006,2007,64,Best Performance by an Actress in a Supporting Role in any Motion Picture,Emily Blunt,The Devil Wears Prada,False
2006,2007,64,Best Performance by an Actress in a Supporting Role in any Motion Picture,Rinko Kikuchi,Babel,False
2006,2007,64,Best Performance by an Actor in a Supporting Role in any Motion Picture,Eddie Murphy,Dreamgirls,True
2006,2007,64,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jack Nicholson,The Departed,False
2006,2007,64,Best Performance by an Actor in a Supporting Role in any Motion Picture,Brad Pitt,Babel,False
2006,2007,64,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Wahlberg,The Departed,False
2006,2007,64,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ben Affleck,Hollywoodland,False
2006,2007,64,Best Director - Motion Picture,Martin Scorsese,The Departed,True
2006,2007,64,Best Director - Motion Picture,Clint Eastwood,Flags of Our Fathers,False
2006,2007,64,Best Director - Motion Picture,Clint Eastwood,Letters from Iwo Jima,False
2006,2007,64,Best Director - Motion Picture,Stephen Frears,The Queen,False
2006,2007,64,Best Director - Motion Picture,Alejandro G. Iñárritu,Babel,False
2006,2007,64,Best Screenplay - Motion Picture,Peter Morgan,The Queen,True
2006,2007,64,Best Screenplay - Motion Picture,Tom Perrotta Todd Field,Little Children,False
2006,2007,64,Best Screenplay - Motion Picture,Patrick Marber,Notes on a Scandal,False
2006,2007,64,Best Screenplay - Motion Picture,William Monahan,The Departed,False
2006,2007,64,Best Screenplay - Motion Picture,Guillermo Arriaga,Babel,False
2006,2007,64,Best Motion Picture - Animated,Cars,,True
2006,2007,64,Best Motion Picture - Animated,Happy Feet,,False
2006,2007,64,Best Motion Picture - Animated,Monster House,,False
2006,2007,64,Best Motion Picture - Foreign Language,Letters from Iwo Jima,Clint Eastwood United States,True
2006,2007,64,Best Motion Picture - Foreign Language,Pan's Labyrinth,Guillermo del Toro Mexico,False
2006,2007,64,Best Motion Picture - Foreign Language,Volver,Pedro Almodóvar Spain,False
2006,2007,64,Best Motion Picture - Foreign Language,Apocalypto,Mel Gibson United States,False
2006,2007,64,Best Motion Picture - Foreign Language,The Lives of Others,Florian Henckel von Donnersmarck Germany,False
2006,2007,64,Best Original Score - Motion Picture,Alexandre Desplat,The Painted Veil,True
2006,2007,64,Best Original Score - Motion Picture,Clint Mansell,The Fountain,False
2006,2007,64,Best Original Score - Motion Picture,Gustavo Santaolalla,Babel,False
2006,2007,64,Best Original Score - Motion Picture,Carlo Siliotto,Nomad: The Warrior,False
2006,2007,64,Best Original Score - Motion Picture,Hans Zimmer,The Da Vinci Code,False
2006,2007,64,Best Original Song - Motion Picture,"Prince  ""The Song of the Heart""",Happy Feet,True
2006,2007,64,Best Original Song - Motion Picture,"""Listen"", Beyoncé, Henry Krieger, Anne Preven, Scott Cutler",Dreamgirls,False
2006,2007,64,Best Original Song - Motion Picture,"""Never Gonna Break My Faith"", Bryan Adams, Eliot Kennedy, Andrea Remanda",Bobby,False
2006,2007,64,Best Original Song - Motion Picture,"Sheryl Crow ""Try Not To Remember""",Home of the Brave,False
2006,2007,64,Best Original Song - Motion Picture,"A Father's Way, Seal, Christopher Bruce",The Pursuit of Happyness,False
2007,2008,65,Best Motion Picture - Drama,Atonement,,True
2007,2008,65,Best Motion Picture - Drama,Michael Clayton,,False
2007,2008,65,Best Motion Picture - Drama,No Country for Old Men,,False
2007,2008,65,Best Motion Picture - Drama,There Will Be Blood,,False
2007,2008,65,Best Motion Picture - Drama,American Gangster,,False
2007,2008,65,Best Motion Picture - Drama,Eastern Promises,,False
2007,2008,65,Best Motion Picture - Drama,The Great Debaters,,False
2007,2008,65,Best Motion Picture - Musical or Comedy,Sweeney Todd: The Demon Barber of Fleet Street,,True
2007,2008,65,Best Motion Picture - Musical or Comedy,Across The Universe,,False
2007,2008,65,Best Motion Picture - Musical or Comedy,Charlie Wilson's War,,False
2007,2008,65,Best Motion Picture - Musical or Comedy,Hairspray,,False
2007,2008,65,Best Motion Picture - Musical or Comedy,Juno,,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Julie Christie,Away From Her,True
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Elizabeth:  The Golden Age,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Jodie Foster,The Brave One,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Angelina Jolie,A Mighty Heart,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Drama,Keira Knightley,Atonement,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,There Will Be Blood,True
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,American Gangster,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,George Clooney,Michael Clayton,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,James McAvoy,Atonement,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Drama,Viggo Mortensen,Eastern Promises,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Marion Cotillard,La Vie En Rose,True
2007,2008,65,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Nikki Blonsky,Hairspray,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Adams,Enchanted,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Helena Bonham Carter,Sweeney Todd: The Demon Barber of Fleet Street,False
2007,2008,65,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Ellen Page,Juno,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Johnny Depp,Sweeney Todd: The Demon Barber of Fleet Street,True
2007,2008,65,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Gosling,Lars and the Real Girl,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Tom Hanks,Charlie Wilson's War,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Philip Seymour Hoffman,The Savages,False
2007,2008,65,Best Performance by an Actor in a Motion Picture - Musical or Comedy,John C. Reilly,Walk Hard: The Dewey Cox Story,False
2007,2008,65,Best Performance by an Actress in a Supporting Role in any Motion Picture,Cate Blanchett,I'm Not There,True
2007,2008,65,Best Performance by an Actress in a Supporting Role in any Motion Picture,Julia Roberts,Charlie Wilson's War,False
2007,2008,65,Best Performance by an Actress in a Supporting Role in any Motion Picture,Saoirse Ronan,Atonement,False
2007,2008,65,Best Performance by an Actress in a Supporting Role in any Motion Picture,Amy Ryan,Gone Baby Gone,False
2007,2008,65,Best Performance by an Actress in a Supporting Role in any Motion Picture,Tilda Swinton,Michael Clayton,False
2007,2008,65,Best Performance by an Actor in a Supporting Role in any Motion Picture,Javier Bardem,No Country for Old Men,True
2007,2008,65,Best Performance by an Actor in a Supporting Role in any Motion Picture,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford,False
2007,2008,65,Best Performance by an Actor in a Supporting Role in any Motion Picture,Philip Seymour Hoffman,Charlie Wilson's War,False
2007,2008,65,Best Performance by an Actor in a Supporting Role in any Motion Picture,John Travolta,Hairspray,False
2007,2008,65,Best Performance by an Actor in a Supporting Role in any Motion Picture,Tom Wilkinson,Michael Clayton,False
2007,2008,65,Best Director - Motion Picture,Julian Schnabel,The Diving Bell and the Butterfly,True
2007,2008,65,Best Director - Motion Picture,Ridley Scott,American Gangster,False
2007,2008,65,Best Director - Motion Picture,Joe Wright,Atonement,False
2007,2008,65,Best Director - Motion Picture,Tim Burton,Sweeney Todd: The Demon Barber of Fleet Street,False
2007,2008,65,Best Director - Motion Picture,"Ethan Coen, Joel Coen",No Country for Old Men,False
2007,2008,65,Best Screenplay - Motion Picture,Ethan Coen Joel Coen,No Country for Old Men,True
2007,2008,65,Best Screenplay - Motion Picture,Diablo Cody,Juno,False
2007,2008,65,Best Screenplay - Motion Picture,Christopher Hampton,Atonement,False
2007,2008,65,Best Screenplay - Motion Picture,Ronald Harwood,The Diving Bell and the Butterfly,False
2007,2008,65,Best Screenplay - Motion Picture,Aaron Sorkin,Charlie Wilson's War,False
2007,2008,65,Best Motion Picture - Animated,Ratatouille,,True
2007,2008,65,Best Motion Picture - Animated,Bee Movie,,False
2007,2008,65,Best Motion Picture - Animated,The Simpsons Movie,,False
2007,2008,65,Best Motion Picture - Foreign Language,The Diving Bell and the Butterfly,"France, United States, Julian Schnabel",True
2007,2008,65,Best Motion Picture - Foreign Language,The Kite Runner,Marc Forster United States,False
2007,2008,65,Best Motion Picture - Foreign Language,Caution Lust,Ang Lee Taiwan,False
2007,2008,65,Best Motion Picture - Foreign Language,Persepolis,"France, Marjane Satrapi, Vincent Paronnaud",False
2007,2008,65,Best Motion Picture - Foreign Language,3 Weeks And 2 Days 4 Months,Cristian Mungiu Romania,False
2007,2008,65,Best Original Score - Motion Picture,Dario Marianelli,Atonement,True
2007,2008,65,Best Original Score - Motion Picture,Clint Eastwood,Grace Is Gone,False
2007,2008,65,Best Original Score - Motion Picture,Alberto Iglesias,The Kite Runner,False
2007,2008,65,Best Original Score - Motion Picture,Howard Shore,Eastern Promises,False
2007,2008,65,Best Original Score - Motion Picture,"Kaki King, Eddie Vedder, Michael Brook",Into The Wild,False
2007,2008,65,Best Original Song - Motion Picture,"Eddie Vedder ""Guaranteed""",Into The Wild,True
2007,2008,65,Best Original Song - Motion Picture,"That's How You Know, Alan Menken, Stephen Schwartz",Enchanted,False
2007,2008,65,Best Original Song - Motion Picture,"""Walk Hard"", John C. Reilly, Jake Kasdan, Judd Apatow, Marshall Crenshaw",Walk Hard: The Dewey Cox Story,False
2007,2008,65,Best Original Song - Motion Picture,"""Despedida"", Shakira, Antonio Pinto",Love in the Time of Cholera,False
2007,2008,65,Best Original Song - Motion Picture,"Grace Is Gone, Clint Eastwood, Carole Bayer Sager",Grace Is Gone,False
2008,2009,66,Best Motion Picture - Drama,Slumdog Millionaire,,True
2008,2009,66,Best Motion Picture - Drama,The Curious Case of Benjamin Button,,False
2008,2009,66,Best Motion Picture - Drama,Frost/Nixon,,False
2008,2009,66,Best Motion Picture - Drama,The Reader,,False
2008,2009,66,Best Motion Picture - Drama,Revolutionary Road,,False
2008,2009,66,Best Motion Picture - Musical or Comedy,Vicky Cristina Barcelona,,True
2008,2009,66,Best Motion Picture - Musical or Comedy,Burn After Reading,,False
2008,2009,66,Best Motion Picture - Musical or Comedy,Happy-Go-Lucky,,False
2008,2009,66,Best Motion Picture - Musical or Comedy,In Bruges,,False
2008,2009,66,Best Motion Picture - Musical or Comedy,Mamma Mia!,,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Revolutionary Road,True
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,Doubt,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Anne Hathaway,Rachel Getting Married,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Angelina Jolie,Changeling,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Drama,Kristin Scott Thomas,I've Loved You So Long,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Mickey Rourke,The Wrestler,True
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Brad Pitt,The Curious Case of Benjamin Button,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,Revolutionary Road,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Frank Langella,Frost/Nixon,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Drama,Sean Penn,Milk,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Sally Hawkins,Happy-Go-Lucky,True
2008,2009,66,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Rebecca Hall,Vicky Cristina Barcelona,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Frances McDormand,Burn After Reading,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,Mamma Mia!,False
2008,2009,66,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Thompson,Last Chance Harvey,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Colin Farrell,In Bruges,True
2008,2009,66,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Javier Bardem,Vicky Cristina Barcelona,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Musical or Comedy,James Franco,Pineapple Express,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Brendan Gleeson,In Bruges,False
2008,2009,66,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Dustin Hoffman,Last Chance Harvey,False
2008,2009,66,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kate Winslet,The Reader,True
2008,2009,66,Best Performance by an Actress in a Supporting Role in any Motion Picture,Penélope Cruz,Vicky Cristina Barcelona,False
2008,2009,66,Best Performance by an Actress in a Supporting Role in any Motion Picture,Viola Davis,Doubt,False
2008,2009,66,Best Performance by an Actress in a Supporting Role in any Motion Picture,Marisa Tomei,The Wrestler,False
2008,2009,66,Best Performance by an Actress in a Supporting Role in any Motion Picture,Amy Adams,Doubt,False
2008,2009,66,Best Performance by an Actor in a Supporting Role in any Motion Picture,Heath Ledger,The Dark Knight,True
2008,2009,66,Best Performance by an Actor in a Supporting Role in any Motion Picture,Tom Cruise,Tropic Thunder,False
2008,2009,66,Best Performance by an Actor in a Supporting Role in any Motion Picture,Robert Downey Jr.,Tropic Thunder,False
2008,2009,66,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ralph Fiennes,The Duchess,False
2008,2009,66,Best Performance by an Actor in a Supporting Role in any Motion Picture,Philip Seymour Hoffman,Doubt,False
2008,2009,66,Best Director - Motion Picture,Danny Boyle,Slumdog Millionaire,True
2008,2009,66,Best Director - Motion Picture,Stephen Daldry,The Reader,False
2008,2009,66,Best Director - Motion Picture,David Fincher,The Curious Case of Benjamin Button,False
2008,2009,66,Best Director - Motion Picture,Ron Howard,Frost/Nixon,False
2008,2009,66,Best Director - Motion Picture,Sam Mendes,Revolutionary Road,False
2008,2009,66,Best Screenplay - Motion Picture,Simon Beaufoy,Slumdog Millionaire,True
2008,2009,66,Best Screenplay - Motion Picture,Eric Roth,The Curious Case of Benjamin Button,False
2008,2009,66,Best Screenplay - Motion Picture,John Patrick Shanley,Doubt,False
2008,2009,66,Best Screenplay - Motion Picture,David Hare,The Reader,False
2008,2009,66,Best Screenplay - Motion Picture,Peter Morgan,Frost/Nixon,False
2008,2009,66,Best Motion Picture - Animated,WALL-E,,True
2008,2009,66,Best Motion Picture - Animated,Bolt,,False
2008,2009,66,Best Motion Picture - Animated,Kung Fu Panda,,False
2008,2009,66,Best Motion Picture - Foreign Language,Waltz with Bashir,Ari Folman Israel,True
2008,2009,66,Best Motion Picture - Foreign Language,The Baader Meinhof Complex,Uli Edel Germany,False
2008,2009,66,Best Motion Picture - Foreign Language,Everlasting Moments,"Sweden, Denmark, Jan Troell",False
2008,2009,66,Best Motion Picture - Foreign Language,Gomorrah,Matteo Garrone Italy,False
2008,2009,66,Best Motion Picture - Foreign Language,I've Loved You So Long,Philippe Claudel France,False
2008,2009,66,Best Original Score - Motion Picture,A.R. Rahman,Slumdog Millionaire,True
2008,2009,66,Best Original Score - Motion Picture,Alexandre Desplat,The Curious Case of Benjamin Button,False
2008,2009,66,Best Original Score - Motion Picture,Clint Eastwood,Changeling,False
2008,2009,66,Best Original Score - Motion Picture,James Newton Howard,Defiance,False
2008,2009,66,Best Original Score - Motion Picture,Hans Zimmer,Frost/Nixon,False
2008,2009,66,Best Original Song - Motion Picture,Bruce Springsteen The Wrestler,The Wrestler,True
2008,2009,66,Best Original Song - Motion Picture,"Gran Torino, Clint Eastwood, Jamie Cullum, Kyle Eastwood, Michael Stevens",Gran Torino,False
2008,2009,66,Best Original Song - Motion Picture,"""I Thought I Lost You"", Miley Cyrus, Jeffrey Steele",Bolt,False
2008,2009,66,Best Original Song - Motion Picture,"""Once In A Lifetime"", Beyoncé, Scott McFarnon, Ian Dench, James Dring, Jody Street, Amanda Ghost",Cadillac Records,False
2008,2009,66,Best Original Song - Motion Picture,"""Down To Earth"", Peter Gabriel, Thomas Newman",WALL-E,False
2009,2010,67,Best Motion Picture - Drama,Avatar,,True
2009,2010,67,Best Motion Picture - Drama,The Hurt Locker,,False
2009,2010,67,Best Motion Picture - Drama,Inglourious Basterds,,False
2009,2010,67,Best Motion Picture - Drama,Precious: Based on the Novel 'Push' by Sapphire,,False
2009,2010,67,Best Motion Picture - Drama,Up in the Air,,False
2009,2010,67,Best Motion Picture - Musical or Comedy,The Hangover,,True
2009,2010,67,Best Motion Picture - Musical or Comedy,(500) Days of Summer,,False
2009,2010,67,Best Motion Picture - Musical or Comedy,It's Complicated,,False
2009,2010,67,Best Motion Picture - Musical or Comedy,Julie & Julia,,False
2009,2010,67,Best Motion Picture - Musical or Comedy,Nine,,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Sandra Bullock,The Blind Side,True
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Emily Blunt,The Young Victoria,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Helen Mirren,The Last Station,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Carey Mulligan,An Education,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Drama,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Jeff Bridges,Crazy Heart,True
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,George Clooney,Up in the Air,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Colin Firth,A Single Man,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Morgan Freeman,Invictus,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Drama,Tobey Maguire,Brothers,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,Julie & Julia,True
2009,2010,67,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Sandra Bullock,The Proposal,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Marion Cotillard,Nine,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julia Roberts,Duplicity,False
2009,2010,67,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,It's Complicated,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Robert Downey Jr.,Sherlock Holmes,True
2009,2010,67,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Matt Damon,The Informant!,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Daniel Day-Lewis,Nine,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joseph Gordon-Levitt,(500) Days of Summer,False
2009,2010,67,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Michael Stuhlbarg,A Serious Man,False
2009,2010,67,Best Performance by an Actress in a Supporting Role in any Motion Picture,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True
2009,2010,67,Best Performance by an Actress in a Supporting Role in any Motion Picture,Vera Farmiga,Up in the Air,False
2009,2010,67,Best Performance by an Actress in a Supporting Role in any Motion Picture,Anna Kendrick,Up in the Air,False
2009,2010,67,Best Performance by an Actress in a Supporting Role in any Motion Picture,Julianne Moore,A Single Man,False
2009,2010,67,Best Performance by an Actress in a Supporting Role in any Motion Picture,Penélope Cruz,Nine,False
2009,2010,67,Best Performance by an Actor in a Supporting Role in any Motion Picture,Christoph Waltz,Inglourious Basterds,True
2009,2010,67,Best Performance by an Actor in a Supporting Role in any Motion Picture,Matt Damon,Invictus,False
2009,2010,67,Best Performance by an Actor in a Supporting Role in any Motion Picture,Woody Harrelson,The Messenger,False
2009,2010,67,Best Performance by an Actor in a Supporting Role in any Motion Picture,Christopher Plummer,The Last Station,False
2009,2010,67,Best Performance by an Actor in a Supporting Role in any Motion Picture,Stanley Tucci,The Lovely Bones,False
2009,2010,67,Best Director - Motion Picture,James Cameron,Avatar,True
2009,2010,67,Best Director - Motion Picture,Kathryn Bigelow,The Hurt Locker,False
2009,2010,67,Best Director - Motion Picture,Jason Reitman,Up in the Air,False
