year_film,year_ceremony,ceremony,category,name,film,winner,film_awards,gender,race,country,continent
2008,2009,81,Music (Original Score),A.R. Rahman,Slumdog Millionaire,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 7, 'winsGoldenGlobes': 4, 'winsOscars': 8}",Male,Indian,,
2008,2009,81,Music (Original Score),Thomas Newman,WALL-E,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2008,2009,81,Writing (Adapted Screenplay),"Eric Roth, Robin Swicord",The Curious Case of Benjamin Button,False,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 5, 'nomsOscars': 10, 'winsBaftas': 3, 'winsGoldenGlobes': 0, 'winsOscars': 3}",F - M,White,,
2008,2009,81,Writing (Adapted Screenplay),John Patrick Shanley,Doubt,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 5, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2008,2009,81,Writing (Adapted Screenplay),Peter Morgan,Frost/Nixon,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2008,2009,81,Writing (Adapted Screenplay),David Hare,The Reader,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2008,2009,81,Writing (Adapted Screenplay),Simon Beaufoy,Slumdog Millionaire,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 7, 'winsGoldenGlobes': 4, 'winsOscars': 8}",Male,White,,
2008,2009,81,Writing (Original Screenplay),Courtney Hunt,Frozen River,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2008,2009,81,Writing (Original Screenplay),Mike Leigh,Happy-Go-Lucky,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2008,2009,81,Writing (Original Screenplay),Martin McDonagh,In Bruges,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2008,2009,81,Writing (Original Screenplay),Dustin Lance Black,Milk,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 1, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2008,2009,81,Writing (Original Screenplay),"Andrew Stanton, Jim Reardon, Pete Docter",WALL-E,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2009,2010,82,Actor in a Leading Role,Jeff Bridges,Crazy Heart,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Male,White,,
2009,2010,82,Actor in a Leading Role,George Clooney,Up in the Air,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2009,2010,82,Actor in a Leading Role,Colin Firth,A Single Man,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 3, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Actor in a Leading Role,Morgan Freeman,Invictus,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 3, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Black,,
2009,2010,82,Actor in a Leading Role,Jeremy Renner,The Hurt Locker,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 6, 'winsGoldenGlobes': 0, 'winsOscars': 6}",Male,White,,
2009,2010,82,Actor in a Supporting Role,Matt Damon,Invictus,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 3, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Actor in a Supporting Role,Woody Harrelson,The Messenger,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Actor in a Supporting Role,Christopher Plummer,The Last Station,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Actor in a Supporting Role,Stanley Tucci,The Lovely Bones,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Actor in a Supporting Role,Christoph Waltz,Inglourious Basterds,True,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2009,2010,82,Actress in a Leading Role,Sandra Bullock,The Blind Side,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,,
2009,2010,82,Actress in a Leading Role,Helen Mirren,The Last Station,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Actress in a Leading Role,Carey Mulligan,An Education,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Actress in a Leading Role,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Female,Black,,
2009,2010,82,Actress in a Leading Role,Meryl Streep,Julie & Julia,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2009,2010,82,Actress in a Supporting Role,Penélope Cruz,Nine,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 5, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Actress in a Supporting Role,Vera Farmiga,Up in the Air,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2009,2010,82,Actress in a Supporting Role,Maggie Gyllenhaal,Crazy Heart,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Female,White,,
2009,2010,82,Actress in a Supporting Role,Anna Kendrick,Up in the Air,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2009,2010,82,Actress in a Supporting Role,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Female,Black,,
2009,2010,82,Animated Feature Film,Henry Selick,Coraline,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Animated Feature Film,Wes Anderson,Fantastic Mr. Fox,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Animated Feature Film,"John Musker, Ron Clements",The Princess and the Frog,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Animated Feature Film,Tomm Moore,The Secret of Kells,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Animated Feature Film,Pete Docter,Up,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 2, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Male,White,,
2009,2010,82,Costume Design,Janet Patterson,Bright Star,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Costume Design,Catherine Leterrier,Coco before Chanel,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Costume Design,Monique Prudhomme,The Imaginarium of Doctor Parnassus,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Costume Design,Colleen Atwood,Nine,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 5, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2009,2010,82,Costume Design,Sandy Powell,The Young Victoria,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Female,White,,
2009,2010,82,Directing,James Cameron,Avatar,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 2, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 2, 'winsOscars': 3}",Male,White,,
2009,2010,82,Directing,Kathryn Bigelow,The Hurt Locker,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 6, 'winsGoldenGlobes': 0, 'winsOscars': 6}",Female,White,,
2009,2010,82,Directing,Quentin Tarantino,Inglourious Basterds,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2009,2010,82,Directing,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Male,Black,,
2009,2010,82,Directing,Jason Reitman,Up in the Air,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2009,2010,82,International Feature Film,"Scandar Copti, Yaron Shani",Ajami,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Middle Eastern,Israel,Asia
2009,2010,82,International Feature Film,Claudia Llosa,The Milk of Sorrow,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,Hispanic,Peru,South America
2009,2010,82,International Feature Film,Jacques Audiard,A Prophet,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,France,Europe
2009,2010,82,International Feature Film,Juan José Campanella,The Secret in Their Eyes,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,Hispanic,Argentina,South America
2009,2010,82,International Feature Film,Michael Haneke,The White Ribbon,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,Germany,Europe
2009,2010,82,Makeup and Hairstyling,"Aldo Signoretti, Vittorio Sodano",Il Divo,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Makeup and Hairstyling,"Barney Burman, Joel Harlow, Mindy Hall",Star Trek,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",F - M,White,,
2009,2010,82,Makeup and Hairstyling,"Jenny Shircore, Jon Henry Gordon",The Young Victoria,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 1}",F - M,White,,
2009,2010,82,Music (Original Score),James Horner,Avatar,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 2, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 2, 'winsOscars': 3}",Male,White,,
2009,2010,82,Music (Original Score),Alexandre Desplat,Fantastic Mr. Fox,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Music (Original Score),"Buck Sanders, Marco Beltrami",The Hurt Locker,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 6, 'winsGoldenGlobes': 0, 'winsOscars': 6}",Male,White,,
2009,2010,82,Music (Original Score),Hans Zimmer,Sherlock Holmes,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2009,2010,82,Music (Original Score),Michael Giacchino,Up,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 2, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Male,White,,
2009,2010,82,Writing (Adapted Screenplay),"Neill Blomkamp, Terri Tatchell",District 9,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 1, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2009,2010,82,Writing (Adapted Screenplay),Nick Hornby,An Education,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Writing (Adapted Screenplay),"Armando Iannucci, Jesse Armstrong, Simon Blackwell, Tony Roche",In the Loop,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Writing (Adapted Screenplay),Geoffrey Fletcher,Precious: Based on the Novel 'Push' by Sapphire,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Male,Black,,
2009,2010,82,Writing (Adapted Screenplay),"Jason Reitman, Sheldon Turner",Up in the Air,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2009,2010,82,Writing (Original Screenplay),Mark Boal,The Hurt Locker,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 6, 'winsGoldenGlobes': 0, 'winsOscars': 6}",Male,White,,
2009,2010,82,Writing (Original Screenplay),Quentin Tarantino,Inglourious Basterds,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2009,2010,82,Writing (Original Screenplay),"Alessandro Camon, Oren Moverman",The Messenger,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Writing (Original Screenplay),"Ethan Coen, Joel Coen",A Serious Man,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2009,2010,82,Writing (Original Screenplay),"Bob Peterson, Pete Docter, Tom McCarthy",Up,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 2, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Male,White,,
2010,2011,83,Actor in a Leading Role,Javier Bardem,Biutiful,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Hispanic,,
2010,2011,83,Actor in a Leading Role,Jeff Bridges,True Grit,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 0, 'nomsOscars': 10, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,Actor in a Leading Role,Jesse Eisenberg,The Social Network,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 5, 'winsBaftas': 3, 'winsGoldenGlobes': 4, 'winsOscars': 3}",Male,White,,
2010,2011,83,Actor in a Leading Role,Colin Firth,The King's Speech,True,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 6, 'nomsOscars': 8, 'winsBaftas': 7, 'winsGoldenGlobes': 1, 'winsOscars': 4}",Male,White,,
2010,2011,83,Actor in a Leading Role,James Franco,127 Hours,False,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 3, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,Actor in a Supporting Role,Christian Bale,The Fighter,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Male,White,,
2010,2011,83,Actor in a Supporting Role,John Hawkes,Winter's Bone,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,Actor in a Supporting Role,Jeremy Renner,The Town,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,Actor in a Supporting Role,Mark Ruffalo,The Kids Are All Right,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Male,White,,
2010,2011,83,Actor in a Supporting Role,Geoffrey Rush,The King's Speech,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 6, 'nomsOscars': 8, 'winsBaftas': 7, 'winsGoldenGlobes': 1, 'winsOscars': 4}",Male,White,,
2010,2011,83,Actress in a Leading Role,Annette Bening,The Kids Are All Right,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Female,White,,
2010,2011,83,Actress in a Leading Role,Nicole Kidman,Rabbit Hole,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Actress in a Leading Role,Jennifer Lawrence,Winter's Bone,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Actress in a Leading Role,Natalie Portman,Black Swan,True,"{'nomsBaftas': 11, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,,
2010,2011,83,Actress in a Leading Role,Michelle Williams,Blue Valentine,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 2, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Actress in a Supporting Role,Amy Adams,The Fighter,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Female,White,,
2010,2011,83,Actress in a Supporting Role,Helena Bonham Carter,The King's Speech,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 6, 'nomsOscars': 8, 'winsBaftas': 7, 'winsGoldenGlobes': 1, 'winsOscars': 4}",Female,White,,
2010,2011,83,Actress in a Supporting Role,Melissa Leo,The Fighter,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Female,White,,
2010,2011,83,Actress in a Supporting Role,Hailee Steinfeld,True Grit,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 0, 'nomsOscars': 10, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Actress in a Supporting Role,Jacki Weaver,Animal Kingdom,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Animated Feature Film,"Chris Sanders, Dean DeBlois",How to Train Your Dragon,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,Animated Feature Film,Sylvain Chomet,The Illusionist,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,Animated Feature Film,Lee Unkrich,Toy Story 3,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Male,White,,
2010,2011,83,Costume Design,Colleen Atwood,Alice in Wonderland,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 3, 'nomsOscars': 1, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Female,White,,
2010,2011,83,Costume Design,Antonella Cannarozzi,I Am Love,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Costume Design,Jenny Beavan,The King's Speech,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 6, 'nomsOscars': 8, 'winsBaftas': 7, 'winsGoldenGlobes': 1, 'winsOscars': 4}",Female,White,,
2010,2011,83,Costume Design,Sandy Powell,The Tempest,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Costume Design,Mary Zophres,True Grit,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 0, 'nomsOscars': 10, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2010,2011,83,Directing,Darren Aronofsky,Black Swan,False,"{'nomsBaftas': 11, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2010,2011,83,Directing,David O. Russell,The Fighter,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 2}",Male,White,,
2010,2011,83,Directing,Tom Hooper,The King's Speech,True,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 6, 'nomsOscars': 8, 'winsBaftas': 7, 'winsGoldenGlobes': 1, 'winsOscars': 4}",Male,White,,
2010,2011,83,Directing,David Fincher,The Social Network,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 5, 'winsBaftas': 3, 'winsGoldenGlobes': 4, 'winsOscars': 3}",Male,White,,
2010,2011,83,Directing,"Ethan Coen, Joel Coen",True Grit,False,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 0, 'nomsOscars': 10, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2010,2011,83,International Feature Film,Alejandro G. Iñárritu,Biutiful,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Hispanic,Mexico,North America
2010,2011,83,International Feature Film,Yorgos Lanthimos,Dogtooth,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Greece,Europe
2010,2011,83,International Feature Film,Susanne Bier,In a Better World,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,Denmark,Europe
2010,2011,83,International Feature Film,Denis Villeneuve,Incendies,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Canada,North America
2010,2011,83,International Feature Film,Rachid Bouchareb,Outside the Law (Hors-la-loi),False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Black,Algeria,Africa
